primaryTitle,runtimeMinutes,genres,isAdult,averageRating,numVotes,budget,domestic,world,year,oscar_nominated
the best years of our lives,170.0,"Drama,Romance,War",0,8.1,76391.0,2100000.0,23600000.0,23600000.0,,0
henry v,137.0,"Biography,Drama,History",0,7.0,7568.0,9000000.0,10161099.0,10176701.0,,0
thoroughbreds,56.0,Drama,0,7.3,17.0,5000000.0,3072605.0,3474221.0,,0
wilson,154.0,"Biography,Drama,History",0,6.3,1829.0,5200000.0,2000000.0,2000000.0,,0
the woman in the window,107.0,"Crime,Drama,Film-Noir",0,7.6,19126.0,40000000.0,0.0,0.0,,0
bewitched,65.0,"Crime,Drama,Film-Noir",0,5.6,756.0,80000000.0,63313159.0,131159306.0,,0
dick tracy,61.0,"Action,Crime,Family",0,5.9,1790.0,47000000.0,103738726.0,162738726.0,,0
the lost weekend,101.0,"Drama,Film-Noir",0,7.9,42676.0,1250000.0,11000000.0,11000132.0,,0
love letters,101.0,"Drama,Mystery,Romance",0,7.0,1986.0,550000.0,5269990.0,5269990.0,,0
spellbound,111.0,"Drama,Film-Noir,Mystery",0,7.5,55809.0,1500000.0,7000000.0,7000000.0,,0
state fair,100.0,"Comedy,Drama,Musical",0,7.0,4825.0,4500000.0,3500000.0,3500000.0,,0
topaz,48.0,"Documentary,History",0,6.3,102.0,4000000.0,6000000.0,6000000.0,,0
the valley of decision,119.0,"Drama,Romance",0,7.3,2624.0,2160000.0,9132000.0,9132000.0,,0
the wicked lady,97.0,"Adventure,Drama,Romance",0,6.8,1819.0,8000000.0,589308.0,589308.0,,0
beauty and the beast,93.0,"Drama,Fantasy,Romance",0,7.9,29532.0,160000000.0,504014165.0,1259761686.0,,0
beauty and the beast,93.0,"Drama,Fantasy,Romance",0,7.9,29532.0,20000000.0,206333165.0,438656843.0,,0
deception,115.0,"Drama,Music,Romance",0,7.1,4547.0,25000000.0,4598506.0,12850033.0,,0
devotion,107.0,"Biography,Drama,Mystery",0,6.6,1122.0,90000000.0,20511938.0,21461880.0,,0
dressed to kill,71.0,"Crime,Drama,Mystery",0,6.8,7439.0,6500000.0,31899000.0,31899000.0,,0
duel in the sun,129.0,"Drama,Romance,Western",0,6.7,10219.0,6000000.0,20400000.0,20400000.0,,0
showtime,98.0,"Drama,Musical",0,5.9,59.0,85000000.0,37948765.0,78948765.0,,0
the harvey girls,102.0,"Comedy,Drama,History",0,7.0,5260.0,2931000.0,4100000.0,4100000.0,,0
home on the range,55.0,"Drama,Western",0,5.4,59.0,110000000.0,50026353.0,76482461.0,,0
inside job,65.0,"Crime,Drama,Film-Noir",0,5.7,241.0,2000000.0,4311834.0,7799257.0,,0
the vow,98.0,Drama,0,5.0,125.0,30000000.0,125014030.0,197618160.0,,0
frenzy,72.0,"Horror,Thriller",0,6.2,112.0,3500000.0,12600000.0,12600267.0,,0
let there be light,58.0,"Documentary,War",0,7.5,2143.0,3000000.0,7233471.0,7241309.0,,0
notorious,102.0,"Drama,Film-Noir,Mystery",0,7.9,112631.0,19000000.0,36843682.0,44972183.0,,0
notorious,102.0,"Drama,Film-Noir,Mystery",0,7.9,112631.0,2000000.0,24464742.0,24495982.0,,0
othello,45.0,"Drama,Romance",0,5.4,13.0,11000000.0,2844379.0,2844379.0,,0
the postman always rings twice,113.0,"Crime,Drama,Film-Noir",0,7.4,24403.0,12000000.0,12200000.0,44200000.0,,0
renegades,87.0,"Drama,Western",0,5.8,267.0,77500000.0,0.0,1521672.0,,0
robinson crusoe,73.0,"Adventure,Drama",0,6.5,94.0,13000000.0,8005586.0,42446455.0,,0
the verdict,86.0,"Crime,Drama,Film-Noir",0,7.2,3171.0,16000000.0,53977250.0,53977250.0,,0
the adventures of pinocchio,100.0,"Adventure,Comedy,Family",0,5.5,70.0,25000000.0,15382170.0,36682170.0,,0
boomerang,88.0,"Crime,Drama,Film-Noir",0,7.2,5366.0,42000000.0,70052444.0,131052444.0,,0
brighton rock,92.0,"Crime,Drama,Film-Noir",0,7.3,7477.0,11000000.0,229653.0,229653.0,,0
cry wolf,83.0,"Crime,Drama,Film-Noir",0,6.6,2201.0,1000000.0,10047674.0,15943081.0,,0
down to earth,101.0,"Comedy,Fantasy,Musical",0,6.1,1783.0,30000000.0,64172251.0,71172251.0,,0
the fugitive,104.0,"Drama,History",0,6.3,2820.0,44000000.0,183968665.0,353808222.0,,0
an ideal husband,96.0,"Comedy,Drama",0,6.5,900.0,10700000.0,18542974.0,31341183.0,,0
kiss of death,99.0,"Crime,Drama,Film-Noir",0,7.4,10351.0,40000000.0,14942422.0,14942422.0,,0
les misérables,86.0,Drama,0,6.9,189.0,65000000.0,149260140.0,435292452.0,,0
nightmare alley,110.0,"Drama,Film-Noir",0,7.7,14288.0,60000000.0,11338107.0,37537773.0,,0
out of the blue,84.0,Comedy,0,6.4,642.0,4600000.0,728.0,731767.0,,0
the secret life of walter mitty,110.0,"Comedy,Fantasy,Romance",0,6.9,7420.0,91000000.0,58236838.0,187861183.0,,0
twins,83.0,Comedy,0,6.5,94.0,15000000.0,111936388.0,216600000.0,,0
tycoon,128.0,"Adventure,Drama,Romance",0,6.1,1795.0,5000000.0,121016.0,121016.0,,0
when the bough breaks,78.0,Drama,0,6.5,164.0,10000000.0,29747603.0,30768449.0,,0
anna karenina,139.0,"Drama,Romance",0,6.6,3141.0,49000000.0,12816367.0,71004627.0,,0
deadline,57.0,"Drama,Western",0,7.1,38.0,1800000.0,0.0,0.0,,0
quartet,120.0,"Drama,Romance",0,7.3,1052.0,11000000.0,18388357.0,56178935.0,,0
the perez family,93.0,"Comedy,Drama",0,7.5,124.0,11000000.0,2794056.0,2794056.0,,0
hamlet,154.0,Drama,0,7.5,19541.0,18000000.0,4501094.0,7129670.0,,0
hamlet,154.0,Drama,0,7.5,19541.0,2000000.0,1577287.0,2419669.0,,0
the hunted,88.0,"Crime,Drama,Film-Noir",0,6.5,751.0,55000000.0,34234008.0,47213095.0,,0
the lady from shanghai,87.0,"Crime,Drama,Film-Noir",0,7.5,36067.0,2000000.0,0.0,1412.0,,0
oliver twist,105.0,Drama,0,7.8,14665.0,65000000.0,2070920.0,26670920.0,,0
open secret,68.0,"Crime,Drama,Film-Noir",0,6.4,379.0,100000.0,0.0,0.0,,0
the pirate,102.0,"Adventure,Comedy,Musical",0,6.8,5962.0,3700000.0,2956000.0,2956000.0,,0
red river,133.0,"Drama,Western",0,7.7,37195.0,3000000.0,9012000.0,9012000.0,,0
road house,95.0,"Action,Drama,Film-Noir",0,7.2,3466.0,10000000.0,30050028.0,30050028.0,,0
rocky,76.0,Drama,0,6.5,57.0,1000000.0,117235147.0,225000000.0,,0
superman,244.0,"Action,Sci-Fi",0,6.7,1361.0,225000000.0,354184465.0,616784465.0,,0
superman,244.0,"Action,Sci-Fi",0,6.7,1361.0,55000000.0,134218018.0,300200000.0,,0
the three musketeers,125.0,"Action,Adventure,Drama",0,7.1,7541.0,90000000.0,20377913.0,139877913.0,,0
triple threat,71.0,"Action,Drama,Romance",0,5.5,25.0,10000000.0,76289.0,385651.0,,0
whiplash,91.0,"Drama,Film-Noir,Sport",0,6.4,921.0,3300000.0,13892940.0,39804243.0,,0
batman and robin,263.0,"Action,Adventure,Family",0,5.9,2254.0,125000000.0,107325195.0,238317814.0,,0
the blue lagoon,101.0,"Adventure,Drama,Romance",0,6.3,701.0,4500000.0,47923795.0,47923795.0,,0
the fan,89.0,"Comedy,Romance",0,6.6,818.0,55000000.0,18582965.0,18582965.0,,0
prison,79.0,Drama,0,6.7,2309.0,4000000.0,354704.0,354704.0,,0
the great gatsby,91.0,"Drama,Mystery,Romance",0,6.5,1021.0,190000000.0,144840419.0,353451361.0,,0
the great gatsby,91.0,"Drama,Mystery,Romance",0,6.5,1021.0,7000000.0,26533200.0,26533200.0,,0
jigsaw,72.0,"Crime,Drama,Film-Noir",0,5.6,1045.0,10000000.0,38052832.0,104223315.0,,0
the judge,69.0,"Crime,Drama,Film-Noir",0,6.0,213.0,50000000.0,47119388.0,76073556.0,,0
little women,122.0,"Drama,Family,Romance",0,7.2,8758.0,42000000.0,108095955.0,218838386.0,,0
little women,122.0,"Drama,Family,Romance",0,7.2,8758.0,15000000.0,50003303.0,50003303.0,,0
marry me,97.0,"Comedy,Romance",0,6.2,148.0,23000000.0,22438180.0,48774993.0,,0
mighty joe young,94.0,"Adventure,Drama,Fantasy",0,7.0,6123.0,80000000.0,50632037.0,50632037.0,,0
project x,60.0,"Action,Adventure,Drama",0,5.7,23.0,12000000.0,54731865.0,103028188.0,,0
sands of iwo jima,100.0,"Action,Drama,Romance",0,7.0,12151.0,1000000.0,7800000.0,7803339.0,,0
she wore a yellow ribbon,104.0,"Drama,Western",0,7.2,20518.0,1600000.0,5400000.0,5400000.0,,0
trapped,78.0,"Crime,Drama,Film-Noir",0,6.4,2050.0,30000000.0,6916869.0,7005468.0,,0
the siege,66.0,"Drama,History,War",0,5.9,115.0,70000000.0,40934175.0,116625798.0,,0
alice in wonderland,83.0,"Adventure,Family,Fantasy",0,6.2,932.0,200000000.0,334191110.0,1025491110.0,,0
alice in wonderland,83.0,"Adventure,Family,Fantasy",0,6.2,932.0,3000000.0,0.0,384.0,,0
annie get your gun,107.0,"Comedy,Musical,Romance",0,6.8,5622.0,3768785.0,8000000.0,8000000.0,,0
bait,73.0,"Crime,Drama",0,4.5,29.0,35000000.0,15325127.0,15471969.0,,0
breakthrough,91.0,"Drama,War",0,6.7,467.0,14000000.0,40713082.0,49231674.0,,0
broken arrow,93.0,"Drama,Romance,Western",0,7.1,10555.0,65000000.0,70645997.0,148345997.0,,0
cheaper by the dozen,86.0,"Comedy,Drama,Family",0,7.0,5974.0,40000000.0,138614544.0,190212113.0,,0
cinderella,74.0,"Animation,Family,Fantasy",0,7.3,184362.0,95000000.0,201151353.0,542351353.0,,0
cinderella,74.0,"Animation,Family,Fantasy",0,7.3,184362.0,2900000.0,93141149.0,271732564.0,,0
dark city,98.0,"Crime,Drama,Film-Noir",0,6.7,2959.0,27000000.0,14435076.0,27257061.0,,0
devotion,78.0,Drama,0,6.6,27.0,90000000.0,20511938.0,21461880.0,,0
gabriela,95.0,"Drama,Musical",0,6.4,43.0,50000.0,2335352.0,2335352.0,,0
hot rod,61.0,"Action,Drama",0,5.7,208.0,25000000.0,13938332.0,14371564.0,,0
pirates,114.0,Adventure,0,6.6,22.0,40000000.0,1641825.0,6341825.0,,0
last holiday,88.0,"Comedy,Drama,Romance",0,7.3,2335.0,45000000.0,38399961.0,43343247.0,,0
alice in wonderland,75.0,"Adventure,Animation,Comedy",0,7.3,163896.0,200000000.0,334191110.0,1025491110.0,,0
alice in wonderland,75.0,"Adventure,Animation,Comedy",0,7.3,163896.0,3000000.0,0.0,384.0,,0
anna,107.0,"Drama,Romance",0,6.6,490.0,30000000.0,7743794.0,32825217.0,,0
anna,107.0,"Drama,Romance",0,6.6,490.0,4357373.0,0.0,1200000.0,,0
the day the earth stood still,92.0,"Drama,Sci-Fi",0,7.7,89105.0,80000000.0,79366978.0,237370350.0,,0
the day the earth stood still,92.0,"Drama,Sci-Fi",0,7.7,89105.0,1200000.0,3700000.0,3700000.0,,0
miss julie,90.0,"Drama,Romance",0,7.2,2235.0,5500000.0,0.0,863895.0,,0
gi jane,62.0,Musical,0,6.4,65.0,50000000.0,48169156.0,48169156.0,,0
iron man,82.0,"Drama,Film-Noir,Sport",0,6.2,386.0,186000000.0,318604126.0,584877827.0,,0
obsessed,78.0,"Crime,Drama,Mystery",0,6.6,540.0,20000000.0,68261644.0,73964713.0,,0
lone star,94.0,"Drama,Western",0,6.2,1394.0,5000000.0,12961389.0,12973948.0,,0
quo vadis,171.0,"Drama,Romance",0,7.1,18058.0,8250000.0,30000000.0,30029100.0,,0
boyhood,111.0,"Drama,War",0,6.8,148.0,4000000.0,25379975.0,57273049.0,,0
show boat,108.0,"Drama,Family,Musical",0,6.8,5667.0,2300000.0,11000000.0,11000000.0,,0
strangers on a train,101.0,"Crime,Drama,Film-Noir",0,7.9,147544.0,1200000.0,7000000.0,7022657.0,,0
a streetcar named desire,122.0,Drama,0,7.9,118932.0,1800000.0,8000000.0,8008368.0,,0
above and beyond,122.0,"Biography,Drama,War",0,6.9,1449.0,1300000.0,288751.0,288751.0,,0
robinson crusoe,90.0,"Adventure,Drama,Family",0,6.6,4909.0,13000000.0,8005586.0,42446455.0,,0
breakdown,76.0,"Crime,Drama,Film-Noir",0,6.2,125.0,36000000.0,50159144.0,50159144.0,,0
carrie,118.0,"Drama,Romance",0,7.3,3023.0,30000000.0,35266619.0,82409520.0,,0
carrie,118.0,"Drama,Romance",0,7.3,3023.0,1800000.0,25878153.0,25944555.0,,0
fargo,69.0,"Drama,Western",0,6.6,177.0,7000000.0,24567751.0,51201871.0,,0
the fighter,78.0,"Drama,Sport",0,5.9,188.0,11000000.0,93617009.0,129262388.0,,0
the first time,89.0,Comedy,0,6.1,204.0,2000000.0,22836.0,22836.0,,0
ghost ship,74.0,Horror,0,5.3,1058.0,20000000.0,30113491.0,68349884.0,,0
the greatest show on earth,152.0,"Drama,Family,Romance",0,6.5,17074.0,4000000.0,36000000.0,36000000.0,,0
the gunman,52.0,"Drama,Western",0,5.8,61.0,40000000.0,10664749.0,24478613.0,,0
high noon,85.0,"Drama,Thriller,Western",0,7.9,115169.0,730000.0,8000000.0,8000000.0,,0
the importance of being earnest,95.0,"Comedy,Drama",0,7.4,6795.0,15000000.0,8378141.0,8667209.0,,0
invasion usa,73.0,"Drama,Sci-Fi,War",0,3.5,1866.0,10000000.0,17536256.0,17536256.0,,0
the village,98.0,Drama,0,7.7,59.0,71682975.0,114197520.0,257641634.0,,0
moulin rouge,119.0,"Biography,Drama,Music",0,7.0,7116.0,53000000.0,57386369.0,179199536.0,,0
the witch,80.0,"Drama,Fantasy,Horror",0,6.3,561.0,3500000.0,25138705.0,40364725.0,,0
mother,98.0,Drama,0,7.5,953.0,30000000.0,17800004.0,44516999.0,,0
the prisoner of zenda,96.0,"Adventure,Mystery,Romance",0,6.9,4270.0,12500000.0,7000000.0,7000000.0,,0
the ring,79.0,"Drama,Sport",0,6.4,887.0,48000000.0,129094024.0,248218486.0,,0
singin in the rain,103.0,"Comedy,Musical,Romance",0,8.3,278341.0,2540000.0,7266475.0,7307484.0,,0
the star,89.0,"Drama,Romance",0,6.9,4452.0,20000000.0,40847995.0,62592138.0,,0
thunderbirds,98.0,"Adventure,Drama,Romance",0,5.8,130.0,55000000.0,6768055.0,28231444.0,,0
othello,90.0,"Drama,Romance",0,7.5,10060.0,11000000.0,2844379.0,2844379.0,,0
arrowhead,105.0,"Drama,Romance,Western",0,5.9,1726.0,180000.0,0.0,0.0,,0
the beast from 20000 fathoms,80.0,"Horror,Sci-Fi",0,6.6,9530.0,210000.0,5000000.0,5000000.0,,0
from here to eternity,118.0,"Drama,Romance,War",0,7.6,53559.0,1650000.0,30500000.0,30500000.0,,0
the girl next door,92.0,"Comedy,Musical",0,6.4,331.0,25000000.0,14589444.0,31635150.0,,0
house of wax,88.0,Horror,0,7.0,22166.0,35000000.0,32064800.0,70064800.0,,0
house of wax,88.0,Horror,0,7.0,22166.0,658000.0,23800000.0,23800000.0,,0
inferno,83.0,"Crime,Drama,Film-Noir",0,7.0,2038.0,75000000.0,34343574.0,219519367.0,,0
invaders from mars,78.0,"Horror,Sci-Fi",0,6.2,10064.0,12000000.0,4884663.0,4984663.0,,0
the last waltz,92.0,"Drama,Musical,Romance",0,5.4,35.0,35000.0,321952.0,323697.0,,0
the lovers,87.0,Comedy,0,7.5,13.0,35000000.0,0.0,53899.0,,0
the marksman,62.0,"Drama,Western",0,5.7,69.0,23000000.0,15566093.0,23855847.0,,0
never let me go,94.0,"Adventure,Drama,Romance",0,6.2,1047.0,15000000.0,2434652.0,11173718.0,,0
niagara,92.0,"Drama,Film-Noir,Thriller",0,7.0,21604.0,1250000.0,2500000.0,2500000.0,,0
no escape,76.0,"Crime,Drama,Film-Noir",0,5.6,450.0,5000000.0,27288872.0,42844516.0,,0
the walk,100.0,"Comedy,Drama",0,5.7,45.0,35000000.0,10161183.0,61492104.0,,0
peter pan,77.0,"Adventure,Animation,Family",0,7.3,162948.0,100000000.0,48417850.0,95255485.0,,0
peter pan,77.0,"Adventure,Animation,Family",0,7.3,162948.0,4000000.0,87400000.0,87400000.0,,0
the robe,135.0,"Drama,History,Romance",0,6.7,12667.0,5000000.0,36000000.0,36010887.0,,0
split second,85.0,"Crime,Drama,Film-Noir",0,6.8,2256.0,7000000.0,5430822.0,5430822.0,,0
the count of monte cristo,95.0,"Adventure,Drama,Romance",0,7.1,1298.0,40000000.0,54228104.0,75389090.0,,0
titanic,98.0,"Drama,History,Romance",0,7.0,8111.0,200000000.0,674460013.0,2223048786.0,,0
the three musketeers,116.0,Adventure,0,6.0,463.0,90000000.0,20377913.0,139877913.0,,0
20000 leagues under the sea,127.0,"Adventure,Drama,Family",0,7.2,39787.0,5000000.0,28200000.0,28200000.0,,0
20000 leagues under the sea,127.0,"Adventure,Drama,Family",0,7.2,39787.0,200000.0,8000000.0,8000000.0,,0
wuthering heights,91.0,"Drama,Romance",0,6.7,1447.0,8000000.0,100915.0,2721534.0,,0
bait,79.0,"Crime,Drama,Film-Noir",0,5.9,562.0,35000000.0,15325127.0,15471969.0,,0
black widow,95.0,"Drama,Film-Noir,Mystery",0,6.7,3636.0,200000000.0,183651655.0,379751131.0,,0
the bounty hunter,79.0,"Drama,Western",0,6.6,1533.0,45000000.0,67061228.0,135808837.0,,0
the witch,90.0,"Crime,Drama,Fantasy",0,6.5,161.0,3500000.0,25138705.0,40364725.0,,0
chempion mira,86.0,"Drama,Sport",0,5.8,35.0,7000000.0,0.0,6739989.0,,0
double jeopardy,70.0,"Action,Adventure,Crime",0,6.3,379.0,40000000.0,116735231.0,177835231.0,,0
the egyptian,139.0,Drama,0,6.5,4843.0,5000000.0,15000000.0,15000000.0,,0
the fast and the furious,73.0,"Crime,Drama,Film-Noir",0,5.3,1771.0,38000000.0,144512310.0,206458372.0,,0
godzilla,96.0,"Horror,Sci-Fi",0,7.6,44389.0,160000000.0,200676069.0,529076069.0,,0
godzilla,96.0,"Horror,Sci-Fi",0,7.6,44389.0,125000000.0,136314294.0,376000000.0,,0
on the waterfront,108.0,"Crime,Drama,Thriller",0,8.1,175632.0,910000.0,9600000.0,9609459.0,,0
the other woman,81.0,"Crime,Drama,Film-Noir",0,6.4,316.0,40000000.0,83911193.0,194270103.0,,0
april fools day,102.0,Comedy,0,5.8,322.0,5000000.0,12947763.0,12947763.0,,0
profile,65.0,Drama,0,5.4,122.0,2300000.0,1744740.0,1883256.0,,0
sabrina,113.0,"Comedy,Drama,Romance",0,7.6,74672.0,58000000.0,53458319.0,87100000.0,,0
a star is born,154.0,"Drama,Musical,Romance",0,7.5,20712.0,36000000.0,215288866.0,436388866.0,,0
taxi driver,133.0,"Musical,Romance",0,6.8,337.0,1900000.0,28262574.0,28515157.0,,0
high school,100.0,"Comedy,Drama",0,6.5,60.0,10000000.0,139034.0,248133.0,,0
the count of monte cristo,90.0,"Comedy,Drama,Fantasy",0,7.5,87.0,40000000.0,54228104.0,75389090.0,,0
air strike,67.0,"Action,Drama,War",0,4.6,67.0,65000000.0,0.0,516279.0,,0
cinderella,72.0,"Comedy,Family,Fantasy",0,7.0,61.0,95000000.0,201151353.0,542351353.0,,0
cinderella,72.0,"Comedy,Family,Fantasy",0,7.0,61.0,2900000.0,93141149.0,271732564.0,,0
devotion,117.0,Romance,0,5.6,66.0,90000000.0,20511938.0,21461880.0,,0
the end of the affair,105.0,"Drama,Romance",0,6.6,1581.0,23000000.0,10660147.0,10660147.0,,0
ghost town,77.0,"Drama,Western",0,5.8,255.0,20000000.0,13367624.0,29958228.0,,0
the intruder,84.0,"Drama,Mystery,War",0,6.7,516.0,8000000.0,35388976.0,40597401.0,,0
kiss me deadly,106.0,"Crime,Drama,Film-Noir",0,7.5,23378.0,410000.0,0.0,313.0,,0
lady and the tramp,76.0,"Adventure,Animation,Comedy",0,7.3,158826.0,60000000.0,0.0,0.0,,0
the ladykillers,91.0,"Comedy,Crime",0,7.6,33552.0,35000000.0,39692139.0,77392139.0,,0
the lone ranger,86.0,"Drama,Western",0,6.6,1275.0,225000000.0,89302115.0,260002115.0,,0
mother,104.0,Drama,0,6.9,139.0,30000000.0,17800004.0,44516999.0,,0
napoleon,190.0,"Biography,Drama,War",0,6.0,685.0,200000000.0,61524375.0,217917156.0,,0
wolves,127.0,"Crime,Drama",0,7.4,128.0,18000000.0,0.0,94953.0,,0
othello,107.0,"Drama,Romance",0,7.1,380.0,11000000.0,2844379.0,2844379.0,,0
snow white and the seven dwarfs,76.0,"Family,Fantasy,Musical",0,5.2,247.0,1488000.0,184925486.0,187171725.0,,0
the jungle book,72.0,"Action,Adventure",0,5.4,670.0,175000000.0,364001123.0,950697998.0,,0
the jungle book,72.0,"Action,Adventure",0,5.4,670.0,27000000.0,44342956.0,53508356.0,,0
top gun,73.0,"Drama,Western",0,6.2,807.0,15000000.0,180470489.0,357463748.0,,0
the trouble with harry,99.0,"Comedy,Mystery",0,7.0,43628.0,1200000.0,7000000.0,7000000.0,,0
underwater,99.0,"Adventure,Drama",0,5.3,1258.0,65000000.0,17291078.0,39177495.0,,0
were no angels,106.0,"Comedy,Crime,Romance",0,7.4,11648.0,20000000.0,10555348.0,10555348.0,,0
desert warrior,87.0,Adventure,0,5.3,68.0,140000000.0,0.0,0.0,,0
anastasia,105.0,"Biography,Drama,History",0,7.0,10075.0,53000000.0,58403409.0,139801096.0,,0
around the world in 80 days,175.0,"Adventure,Comedy,Family",0,6.7,31432.0,110000000.0,24004159.0,72004159.0,1956.0,1
around the world in 80 days,175.0,"Adventure,Comedy,Family",0,6.7,31432.0,6000000.0,42000000.0,42000000.0,1956.0,1
ballerina,95.0,"Drama,Music",0,6.5,39.0,30000000.0,21858070.0,96451584.0,,0
the boss,89.0,"Crime,Drama,Film-Noir",0,6.3,478.0,29000000.0,63077560.0,78652207.0,,0
the brave one,100.0,"Drama,Family",0,6.6,1239.0,70000000.0,36793804.0,69792704.0,,0
carousel,128.0,"Drama,Fantasy,Musical",0,6.5,7183.0,3380000.0,0.0,3604.0,,0
diane,110.0,"Drama,History,Mystery",0,6.1,595.0,2660000.0,0.0,0.0,,0
glory,100.0,Drama,0,5.7,257.0,18000000.0,26828365.0,26828365.0,,0
the intruder,100.0,Drama,0,5.7,69.0,8000000.0,35388976.0,40597401.0,,0
love me tender,89.0,"Drama,Musical,Romance",0,6.2,5053.0,1000000.0,9000000.0,9000000.0,,0
much ado about nothing,94.0,Comedy,0,6.3,24.0,8000000.0,22549338.0,22549338.0,,0
moby dick,116.0,"Adventure,Drama",0,7.3,23646.0,4500000.0,10400000.0,10411891.0,,0
the opposite sex,117.0,"Comedy,Drama,Musical",0,6.1,2131.0,3300000.0,0.0,84369.0,,0
the siege,115.0,"Comedy,Drama,Thriller",0,6.4,43.0,70000000.0,40934175.0,116625798.0,,0
the peacemaker,82.0,"Drama,Western",0,5.7,125.0,50000000.0,41263140.0,62967368.0,,0
the rainmaker,121.0,"Drama,Romance,Western",0,6.9,4533.0,40000000.0,47159786.0,47159786.0,,0
ransom,109.0,"Crime,Drama,Film-Noir",0,7.0,2623.0,70000000.0,136492681.0,308700000.0,,0
richard iii,161.0,"Biography,Drama,History",0,7.3,5729.0,9200000.0,2684904.0,4199334.0,,0
the bachelor,90.0,Comedy,0,6.5,515.0,21000000.0,21731001.0,36882378.0,,0
the ten commandments,220.0,"Adventure,Drama,Family",0,7.9,82645.0,13500000.0,85400591.0,85431454.0,,0
the ten commandments,220.0,"Adventure,Drama,Family",0,7.9,82645.0,10000000.0,952820.0,1051907.0,,0
trapeze,105.0,"Drama,Romance",0,6.8,5678.0,4000000.0,14400000.0,14400000.0,,0
war and peace,208.0,"Drama,Romance,War",0,6.7,11497.0,6000000.0,12500000.0,12526254.0,,0
12 angry men,96.0,"Crime,Drama",0,9.0,960752.0,340000.0,0.0,1503.0,,0
310 to yuma,92.0,"Adventure,Drama,Thriller",0,7.6,23410.0,48000000.0,53606916.0,71171825.0,,0
the hole,103.0,"Comedy,Mystery",0,6.9,69.0,7500000.0,0.0,10834406.0,,0
the bridge on the river kwai,161.0,"Adventure,Drama,War",0,8.1,246119.0,3000000.0,33300000.0,33322343.0,,0
a farewell to arms,152.0,"Drama,Romance,War",0,5.8,3136.0,5000000.0,11000000.0,11018982.0,,0
hercules,107.0,"Adventure,Fantasy,History",0,5.4,2598.0,100000000.0,72688614.0,243388614.0,,0
hercules,107.0,"Adventure,Fantasy,History",0,5.4,2598.0,70000000.0,99112101.0,250700000.0,,0
hit and run,87.0,"Crime,Drama,Film-Noir",0,6.3,637.0,22000000.0,13749300.0,17216955.0,,0
just my luck,86.0,Comedy,0,6.1,749.0,28000000.0,17326650.0,38159905.0,,0
man on fire,95.0,Drama,0,6.5,480.0,60000000.0,77906816.0,130968579.0,,0
les misérables,210.0,Drama,0,7.4,2035.0,65000000.0,149260140.0,435292452.0,,0
nine lives,96.0,"Action,Adventure,Biography",0,7.2,2001.0,30000000.0,19700032.0,57814445.0,,0
the hunchback of notre dame,104.0,"Drama,Fantasy,Horror",0,6.6,3452.0,100000000.0,100138851.0,325500000.0,,0
the awakening,97.0,Drama,0,6.2,92.0,4900000.0,95933.0,6924321.0,,0
under fire,76.0,"Drama,War",0,6.5,56.0,8000000.0,5696391.0,5696391.0,,0
the wrong man,105.0,"Drama,Film-Noir",0,7.4,34114.0,1200000.0,2000000.0,2000848.0,,0
before midnight,90.0,Drama,0,7.0,50.0,3000000.0,8110621.0,23225160.0,,0
cat on a hot tin roof,108.0,Drama,0,7.9,56211.0,3000000.0,17570324.0,17570642.0,,0
dunkirk,135.0,"Action,Drama,History",0,7.1,3847.0,150000000.0,190068280.0,528068280.0,,0
house on haunted hill,75.0,"Crime,Horror,Mystery",0,6.7,33985.0,19000000.0,40846082.0,65090541.0,,0
joy ride,65.0,"Crime,Drama,Film-Noir",0,5.6,65.0,23000000.0,21973182.0,22204890.0,,0
the mirror has two faces,96.0,Drama,0,6.6,396.0,42000000.0,41267469.0,41267469.0,,0
no escape,98.0,"Crime,Drama",0,6.2,56.0,5000000.0,27288872.0,42844516.0,,0
the quiet american,122.0,"Drama,Romance,Thriller",0,6.7,2311.0,20000000.0,12987647.0,26348203.0,,0
lost souls,84.0,Drama,0,6.2,24.0,28000000.0,16779636.0,31320293.0,,0
the lovers,90.0,"Drama,Romance",0,7.1,6293.0,35000000.0,0.0,53899.0,,0
ben-hur,212.0,"Adventure,Drama",0,8.1,267859.0,95000000.0,26410477.0,91669648.0,1959.0,1
ben-hur,212.0,"Adventure,Drama",0,8.1,267859.0,15000000.0,73000000.0,73226628.0,1959.0,1
the brain that wouldnt die,82.0,"Horror,Sci-Fi",0,4.6,8035.0,60000.0,0.0,0.0,,0
the circle,84.0,"Crime,Mystery,Thriller",0,6.6,857.0,18000000.0,20497844.0,45497689.0,,0
